,X,Y
0,52.25857884546285,40.08194507415025
1,62.59897242595295,18.2459995981462
2,43.1724284769318,64.12098071543164
3,83.60886160339871,78.09980315922395
4,43.42717195082835,28.589507738431998
5,2.64194357846704,46.00652609324435
6,87.37539693092171,91.00103094815441
7,66.08271821385796,88.0445230965143
8,78.19995345237004,77.3543478008953
9,94.84032497489505,58.99024816492205
10,2.90741019898222,81.66817440463569
11,23.846896452721047,90.10863189601895
12,6.843496148482005,2.0570139635504345
13,39.9538759349351,40.197376651975546
14,86.3665181605389,57.785018747079945
15,7.95937731099005,69.77833829221385
16,48.15285531957565,8.417612963430075
17,11.85637733942525,39.6094273626426
18,78.8319175009839,29.797443965596152
19,85.84869099745916,41.170071266769
20,3.4514267757241552,48.8470439450966
21,47.17426592739905,67.87340529548445
22,24.45950701941045,46.98231044769085
23,95.64795676642976,60.893026267444654
24,94.84032497489505,58.99024816492205
25,61.609564499279955,43.482496510104255
26,97.37928081427876,1.003016193052507
27,32.396681943328346,18.866174034607347
28,89.96328693791605,32.4666585642635
29,42.9620278872209,13.244749922143601
30,23.78904170435095,59.64083179189005
31,93.99156639271109,59.683401201567
32,68.0566942548418,50.263167688311455
33,5.63662737452081,33.022228016308304
34,87.17715443144625,65.54528119095724
35,69.7084685866659,19.6319561731345
36,60.0282357749478,4.10293908152118
37,75.0783015822705,68.21402198666435
38,24.93745538302595,46.634576539254454
39,62.0641229788848,68.3691994083942
40,80.60901058799405,17.61884399399615
41,5.966468854821555,6.565363573183995
42,15.940165979407201,36.1301680784412
43,83.59249582814775,70.3627914025802
44,60.55127178389415,8.859343319694403
45,54.1291151683753,17.9742076561787
46,23.20831222364745,46.971668230777595
47,30.6882575178187,62.1860905433513
48,87.04140504843136,72.87176684870985
49,42.22638852822715,11.27595216563936
50,7.416823073466984,62.3017824965998
51,89.22985849537275,39.4925610102172
52,20.52285755150755,67.50128281645395
53,81.99451310819606,20.37685058338655
54,89.09708940507761,53.63421277965305
55,48.1080519389612,19.08005194264875
56,60.0282357749478,4.10293908152118
57,52.71363650117405,48.10071874909145
58,62.59897242595295,18.2459995981462
59,85.24857214076685,65.7219277562427
60,29.2912310614797,53.26259524637945
61,91.79676705295785,73.23893106701274
62,58.1854197761294,39.285238894265
63,11.41410496140385,98.387860110419
64,20.24057341793,52.531502009540645
65,58.4274078123969,46.807280233540254
66,24.406037894258198,73.99675109299591
67,16.5400928190089,59.654220070969956
68,18.6323501291388,35.573713050728244
69,85.08687667345416,48.79892898242765
70,60.8667487309545,19.7183795147402
71,94.2775618100557,41.604426767047
72,35.7181381401249,2.945826329856665
73,58.9162793469586,44.79813161138235
74,61.45264016883645,26.5090108751393
75,58.566931174058595,54.9129790370919
76,6.843496148482005,2.0570139635504345
77,77.77131018006705,55.3287189751465
78,96.25784484870024,26.756100829019047
79,52.272898862568894,60.18410487682685
80,19.80092621172905,73.6376940907608
81,76.0525418845568,43.63953166986
82,0.6617294183195435,65.95406486550455
83,32.9867169824498,22.985602007481702
84,92.6230884645122,99.14303222163656
85,57.650874539774094,24.84178733567705
86,86.1396633241821,92.53422596245414
87,60.8667487309545,19.7183795147402
88,82.4297496337267,49.850267401698645
89,88.97621602016301,79.81724456825606
90,30.252918125307097,71.3615543246508
91,14.02280118743015,68.91740696755755
92,71.30790326888355,42.9621646364182
93,42.2936731530696,77.3576869177693
94,12.45422908045355,90.4014490933013
95,58.9162793469586,44.79813161138235
96,1.45556374672827,54.08251284663575
97,19.9650700356852,5.25796970040279
98,79.1426503529075,39.42642794915055
99,1.967367190039575,47.06586390057705
